status,priority,updated,issue_type,reporter,created,resolutiondate,vote_count,project,assignee,comment_count,key,description_length,summary_length,watch_count,resolution,days_in_current_status,issue_number,num_components,component_java,num_affected_versions,num_labels,created_weekday,created_month,duration
Closed,Major,2009-09-16 22:31:44.723000+00:00,New Feature,cutting,2009-06-01 17:54:34.057000+00:00,2009-09-02 18:13:13.435000+00:00,0,AVRO,cutting,5,AVRO-41,99.0,58,2,Fixed,1614.79501869,41,1,1,0,0,0,6,93 days 00:18:39.378000
Closed,Major,2009-07-14 22:50:10.035000+00:00,Bug,anomalizer,2009-05-31 07:29:08.540000+00:00,2009-06-01 22:33:21.741000+00:00,0,AVRO,cutting,1,AVRO-40,162.0,22,2,Fixed,1678.782226,40,1,0,0,0,6,5,1 days 15:04:13.201000
Closed,Major,2009-07-14 22:50:09.943000+00:00,Bug,sharadag,2009-05-27 08:29:55.739000+00:00,2009-05-27 16:07:06.315000+00:00,0,AVRO,sharadag,1,AVRO-39,50.0,52,0,Fixed,1678.78222718,39,1,1,0,0,2,5,0 days 07:37:10.576000
Closed,Major,2009-07-14 22:50:09.885000+00:00,Improvement,sharadag,2009-05-26 08:55:56.024000+00:00,2009-05-26 17:39:09.971000+00:00,0,AVRO,sharadag,2,AVRO-38,24.0,22,0,Fixed,1678.78222786,38,1,0,0,0,1,5,0 days 08:43:13.947000
Closed,Major,2009-07-14 22:50:09.828000+00:00,Improvement,massie,2009-05-22 22:16:09.786000+00:00,2009-05-26 18:06:47.028000+00:00,0,AVRO,massie,7,AVRO-37,3065.0,40,1,Fixed,1678.78222831,37,1,0,0,0,4,5,3 days 19:50:37.242000
Closed,Major,2010-01-07 22:44:15.091000+00:00,Bug,cutting,2009-05-22 19:38:57.335000+00:00,2009-06-23 20:29:42.003000+00:00,0,AVRO,cutting,18,AVRO-36,202.0,42,2,Fixed,1678.7822295,36,1,1,0,0,4,5,32 days 00:50:44.668000
Closed,Major,2009-07-14 22:50:09.696000+00:00,Improvement,cwalters,2009-05-15 15:47:22.793000+00:00,2009-05-22 19:29:30.830000+00:00,0,AVRO,cutting,2,AVRO-34,83.0,24,1,Fixed,1678.78223005,34,1,1,0,0,4,5,7 days 03:42:08.037000
Closed,Major,2009-07-14 22:50:09.626000+00:00,New Feature,massie,2009-05-14 05:37:10.560000+00:00,2009-05-14 21:15:55.229000+00:00,1,AVRO,massie,7,AVRO-33,88.0,39,2,Fixed,1678.78223075,33,1,0,0,0,3,5,0 days 15:38:44.669000
Closed,Major,2009-07-14 22:50:09.566000+00:00,Improvement,sharadag,2009-05-13 08:37:55.554000+00:00,2009-06-02 17:40:45.084000+00:00,0,AVRO,cutting,7,AVRO-32,78.0,53,1,Fixed,1678.78223157,32,1,1,0,0,2,5,20 days 09:02:49.530000
Closed,Major,2009-07-14 22:50:09.530000+00:00,Bug,sharadag,2009-05-13 08:25:11.053000+00:00,2009-05-13 17:18:01.035000+00:00,0,AVRO,sharadag,3,AVRO-31,92.0,59,0,Fixed,1678.78223199,31,1,1,0,0,2,5,0 days 08:52:49.982000
Closed,Major,2009-10-14 18:53:04.226000+00:00,Bug,cutting,2009-05-12 23:36:49.438000+00:00,2009-09-24 21:25:40.475000+00:00,0,AVRO,,6,AVRO-30,303.0,37,4,Duplicate,1586.94687671,30,1,1,0,0,1,5,134 days 21:48:51.037000
Closed,Major,2009-07-14 22:50:09.480000+00:00,Improvement,raymie,2009-05-12 12:35:52.868000+00:00,2009-06-25 18:53:39.609000+00:00,0,AVRO,thiru_mg,11,AVRO-29,2090.0,52,2,Fixed,1678.78223256,29,1,1,0,0,1,5,44 days 06:17:46.741000
Closed,Major,2009-07-14 22:50:09.405000+00:00,Improvement,sharadag,2009-05-11 07:46:51.964000+00:00,2009-07-01 16:54:07.053000+00:00,0,AVRO,sharadag,3,AVRO-28,32.0,47,0,Fixed,1678.78223343,28,1,0,0,0,0,5,51 days 09:07:15.089000
Closed,Major,2009-07-14 23:04:48.110000+00:00,New Feature,massie,2009-05-06 20:11:33.942000+00:00,2009-06-23 20:02:38.061000+00:00,0,AVRO,,20,AVRO-27,3096.0,88,2,Later,1678.77206301,27,1,0,0,0,2,5,47 days 23:51:04.119000
Closed,Major,2009-07-22 20:09:15.519000+00:00,Test,cos,2009-05-01 18:49:03.116000+00:00,2009-05-18 18:37:13.304000+00:00,0,AVRO,cos,19,AVRO-26,397.0,57,2,Fixed,1678.78223433,26,2,1,0,0,4,5,16 days 23:48:10.188000
Closed,Major,2009-07-14 22:50:09.257000+00:00,Improvement,raymie,2009-04-29 18:34:39.366000+00:00,2009-06-05 18:32:17.730000+00:00,0,AVRO,thiru_mg,15,AVRO-25,1560.0,43,0,Fixed,1678.78223515,25,1,1,0,0,2,4,36 days 23:57:38.364000
Closed,Major,2009-10-14 18:53:04.055000+00:00,Task,cutting,2009-04-27 20:02:26.990000+00:00,2009-09-30 21:32:28.433000+00:00,0,AVRO,cutting,5,AVRO-24,559.0,19,6,Fixed,1586.94687841,24,1,1,0,0,0,4,156 days 01:30:01.443000
Closed,Major,2009-07-14 22:50:09.166000+00:00,Bug,raymie,2009-04-25 11:19:17.470000+00:00,2009-06-05 18:59:36.068000+00:00,0,AVRO,cutting,13,AVRO-22,583.0,48,2,Fixed,1678.78223611,22,1,0,0,0,5,4,41 days 07:40:18.598000
Closed,Major,2009-07-14 22:50:09.107000+00:00,Improvement,cutting,2009-04-24 21:10:59.287000+00:00,2009-05-13 17:56:43.272000+00:00,0,AVRO,cutting,3,AVRO-21,372.0,56,0,Fixed,1678.7822369,21,1,1,0,0,4,4,18 days 20:45:43.985000
Closed,Major,2009-07-14 23:15:35.609000+00:00,New Feature,cutting,2009-04-24 20:53:44.172000+00:00,2009-07-14 23:07:57.458000+00:00,0,AVRO,cutting,2,AVRO-19,85.0,24,0,Fixed,1678.76456904,19,1,1,0,0,4,4,81 days 02:14:13.286000
Closed,Major,2009-07-14 22:50:09.009000+00:00,New Feature,cutting,2009-04-24 20:04:03.934000+00:00,2009-05-19 23:37:19.126000+00:00,0,AVRO,cutting,10,AVRO-18,39.0,13,0,Fixed,1678.7822379,18,1,0,0,0,4,4,25 days 03:33:15.192000
Closed,Major,2009-07-14 23:04:48.041000+00:00,Improvement,cutting,2009-04-24 17:43:34.661000+00:00,2009-05-12 17:19:45.581000+00:00,0,AVRO,cutting,6,AVRO-17,158.0,24,0,Won't Fix,1678.77206406,17,1,0,0,0,4,4,17 days 23:36:10.920000
Closed,Minor,2009-07-14 22:50:08.947000+00:00,Improvement,cutting,2009-04-21 19:53:39.495000+00:00,2009-04-21 19:55:24.207000+00:00,0,AVRO,cutting,1,AVRO-16,282.0,32,0,Fixed,1678.78223875,16,1,0,0,0,1,4,0 days 00:01:44.712000
Closed,Major,2009-07-14 22:50:08.896000+00:00,Improvement,sharadag,2009-04-15 12:08:57.421000+00:00,2009-04-22 05:36:36.373000+00:00,0,AVRO,sharadag,3,AVRO-15,,50,0,Fixed,1678.78223934,15,1,0,1,0,2,4,6 days 17:27:38.952000
Closed,Major,2009-07-14 22:50:08.840000+00:00,Bug,sharadag,2009-04-14 11:41:21.685000+00:00,2009-04-14 22:15:43.823000+00:00,0,AVRO,sharadag,3,AVRO-14,85.0,52,0,Fixed,1678.78224,14,1,1,0,0,1,4,0 days 10:34:22.138000
Closed,Major,2009-07-14 22:50:08.783000+00:00,Improvement,sharadag,2009-04-14 07:28:09.584000+00:00,2009-04-15 05:19:24.327000+00:00,0,AVRO,sharadag,3,AVRO-13,128.0,45,0,Fixed,1678.78224065,13,1,0,1,0,1,4,0 days 21:51:14.743000
Closed,Major,2009-07-14 22:50:08.752000+00:00,Bug,hong.tang,2009-04-14 04:34:44.640000+00:00,2009-05-22 20:45:12.469000+00:00,0,AVRO,cutting,8,AVRO-12,116.0,39,0,Fixed,1678.78224102,12,1,1,1,0,1,4,38 days 16:10:27.829000
Closed,Minor,2009-07-14 22:50:08.723000+00:00,Improvement,hong.tang,2009-04-14 04:21:11.530000+00:00,2009-04-14 22:29:06.709000+00:00,0,AVRO,cutting,2,AVRO-11,110.0,58,0,Fixed,1678.78224135,11,1,1,1,0,1,4,0 days 18:07:55.179000
Closed,Major,2009-07-14 22:50:08.652000+00:00,Improvement,cutting,2009-04-13 20:42:18.568000+00:00,2009-05-22 17:48:49.311000+00:00,0,AVRO,cutting,4,AVRO-10,247.0,19,0,Fixed,1678.78224217,10,1,0,0,0,0,4,38 days 21:06:30.743000
Closed,Major,2009-07-14 22:50:08.596000+00:00,Improvement,cutting,2009-04-13 19:50:30.490000+00:00,2009-04-27 20:18:47.701000+00:00,0,AVRO,sharadag,3,AVRO-9,349.0,28,0,Fixed,1678.78224283,9,1,0,0,0,0,4,14 days 00:28:17.211000
Closed,Major,2009-07-14 22:50:08.531000+00:00,Improvement,cutting,2009-04-13 19:04:33.362000+00:00,2009-05-11 18:20:24.475000+00:00,0,AVRO,cutting,11,AVRO-8,200.0,39,0,Fixed,1678.78224358,8,1,0,0,0,0,4,27 days 23:15:51.113000
Closed,Major,2009-07-14 23:04:47.989000+00:00,Bug,hong.tang,2009-04-11 17:50:31.929000+00:00,2009-04-13 09:15:34.014000+00:00,0,AVRO,,1,AVRO-7,486.0,37,0,Invalid,1678.77206468,7,1,1,0,0,5,4,1 days 15:25:02.085000
Closed,Major,2009-07-14 22:50:08.394000+00:00,Improvement,hong.tang,2009-04-11 17:32:37.971000+00:00,2009-04-14 21:43:08.903000+00:00,0,AVRO,hong.tang,16,AVRO-6,535.0,103,0,Fixed,1678.78224497,6,1,1,1,0,5,4,3 days 04:10:30.932000
Closed,Major,2009-07-14 22:50:08.305000+00:00,Test,sharadag,2009-04-11 10:54:25.016000+00:00,2009-04-15 05:27:21.612000+00:00,0,AVRO,sharadag,6,AVRO-5,50.0,49,0,Fixed,1678.78224606,5,2,1,0,0,5,4,3 days 18:32:56.596000
Closed,Major,2009-07-14 22:50:08.238000+00:00,Bug,phunt,2009-04-10 23:20:38.998000+00:00,2009-04-14 22:12:34.962000+00:00,0,AVRO,phunt,2,AVRO-4,501.0,36,0,Fixed,1678.78224676,4,1,1,1,0,4,4,3 days 22:51:55.964000
Closed,Critical,2009-07-14 22:50:08.150000+00:00,Bug,phunt,2009-04-10 20:14:54.370000+00:00,2009-04-10 23:31:56.052000+00:00,0,AVRO,cutting,4,AVRO-3,263.0,54,0,Fixed,1678.782248,3,1,1,1,0,4,4,0 days 03:17:01.682000
Closed,Major,2009-07-14 22:50:08.061000+00:00,Improvement,cutting,2009-04-09 22:34:55.599000+00:00,2009-06-02 19:04:10.508000+00:00,0,AVRO,cutting,7,AVRO-2,204.0,22,1,Fixed,1678.78224896,2,1,0,0,0,3,4,53 days 20:29:14.909000
Closed,Major,2009-07-14 22:50:07.862000+00:00,Bug,cutting,2009-04-09 22:09:08.216000+00:00,2009-04-27 20:14:06.572000+00:00,0,AVRO,cutting,4,AVRO-1,208.0,54,0,Fixed,1678.78225123,1,1,0,1,0,3,4,17 days 22:04:58.356000
Resolved,Major,2014-02-05 00:34:43.505000+00:00,Improvement,tomwhite,2014-01-29 15:15:16.301000+00:00,2014-02-05 00:10:24.521000+00:00,0,AVRO,cutting,6,AVRO-1449,624.0,61,4,Fixed,12.726502528,1449,1,1,1,0,2,1,6 days 08:55:08.220000
Resolved,Major,2014-01-28 20:44:02.105000+00:00,Bug,eljefe6a,2014-01-27 22:34:52.008000+00:00,2014-01-28 20:05:41.857000+00:00,0,AVRO,eljefe6a,4,AVRO-1447,183.0,32,4,Fixed,19.896440656,1447,1,0,1,0,0,1,0 days 21:30:49.849000
Resolved,Minor,2014-01-27 22:41:27.369000+00:00,Bug,davidtaylor,2014-01-24 21:48:05.352000+00:00,2014-01-27 22:06:11.228000+00:00,0,AVRO,davidtaylor,5,AVRO-1446,151.0,34,4,Fixed,20.8127675325,1446,1,0,1,0,4,1,3 days 00:18:05.876000
Resolved,Major,2014-01-27 22:41:27.768000+00:00,Bug,gjbaxter@mac.com,2014-01-23 20:47:48.179000+00:00,2014-01-27 22:09:37.248000+00:00,0,AVRO,cutting,5,AVRO-1445,1226.0,51,4,Fixed,20.8103830433,1445,0,0,0,0,3,1,4 days 01:21:49.069000
Resolved,Major,2014-01-28 20:44:02.480000+00:00,Bug,eljefe6a,2014-01-16 23:30:45.329000+00:00,2014-01-28 20:02:45.890000+00:00,0,AVRO,eljefe6a,6,AVRO-1441,279.0,33,5,Fixed,19.8984773287,1441,1,0,1,0,3,1,11 days 20:32:00.561000
Resolved,Minor,2014-02-05 20:24:41.177000+00:00,New Feature,qwertymaniac,2014-01-15 09:52:04.625000+00:00,2014-02-04 23:34:30.680000+00:00,0,AVRO,qwertymaniac,9,AVRO-1439,161.0,37,4,Fixed,12.7514312654,1439,1,1,1,0,2,1,20 days 13:42:26.055000
Resolved,Trivial,2014-01-28 19:45:09.988000+00:00,Bug,davidtaylor,2014-01-13 16:15:08.542000+00:00,2014-01-28 19:17:44.291000+00:00,0,AVRO,davidtaylor,4,AVRO-1436,145.0,36,4,Fixed,19.9297458068,1436,1,0,1,0,0,1,15 days 03:02:35.749000
Closed,Major,2014-01-23 21:58:53.584000+00:00,Bug,davidtaylor,2014-01-10 16:01:15.820000+00:00,2014-01-10 20:52:19.292000+00:00,0,AVRO,davidtaylor,5,AVRO-1434,341.0,35,4,Fixed,24.8178332635,1434,1,0,1,0,4,1,0 days 04:51:03.472000
Closed,Major,2014-01-23 21:58:55.676000+00:00,Bug,aj987,2014-01-08 23:44:54.166000+00:00,2014-01-09 23:34:22.560000+00:00,0,AVRO,cutting,6,AVRO-1433,207.0,37,4,Fixed,24.8178090521,1433,1,1,1,0,2,1,0 days 23:49:28.394000
Closed,Major,2014-01-23 21:58:53.910000+00:00,Improvement,cutting,2014-01-08 19:57:05.515000+00:00,2014-01-09 23:13:40.642000+00:00,0,AVRO,cutting,5,AVRO-1432,85.0,23,3,Fixed,24.8178294934,1432,1,1,0,0,2,1,1 days 03:16:35.127000
Closed,Minor,2014-01-23 21:58:57.067000+00:00,Bug,robair,2014-01-05 22:51:35.919000+00:00,2014-01-09 19:51:53.849000+00:00,0,AVRO,robair,5,AVRO-1427,1793.0,42,4,Fixed,24.8177929615,1427,1,1,1,1,6,1,3 days 21:00:17.930000
Closed,Major,2014-01-23 21:58:54.986000+00:00,Improvement,eljefe6a,2014-01-04 18:50:30.254000+00:00,2014-01-06 23:35:26.692000+00:00,0,AVRO,eljefe6a,4,AVRO-1426,336.0,36,4,Fixed,24.8178170486,1426,1,0,1,0,5,1,2 days 04:44:56.438000
Closed,Major,2014-01-23 21:58:53.692000+00:00,Bug,ramanasv,2014-01-02 16:31:06.287000+00:00,2014-01-07 17:31:34.078000+00:00,0,AVRO,thiru_mg,10,AVRO-1424,328.0,39,5,Fixed,24.8178320285,1424,1,0,1,0,3,1,5 days 01:00:27.791000
Closed,Minor,2014-01-23 21:58:56.255000+00:00,Improvement,qwertymaniac,2013-12-26 06:24:00.167000+00:00,2014-01-08 18:04:42.502000+00:00,0,AVRO,cutting,9,AVRO-1421,493.0,66,4,Fixed,24.8178023685,1421,1,1,1,0,3,12,13 days 11:40:42.335000
Closed,Major,2014-01-23 21:58:54.388000+00:00,New Feature,deepujain,2013-12-20 14:44:05.668000+00:00,2014-01-07 22:10:39.532000+00:00,0,AVRO,deepujain,11,AVRO-1418,2156.0,52,4,Fixed,24.8178239817,1418,0,0,1,0,4,12,18 days 07:26:33.864000
Resolved,Major,2014-01-10 07:41:04.389000+00:00,Bug,ramanasv,2013-12-17 03:58:59.837000+00:00,2014-01-10 07:13:35.978000+00:00,0,AVRO,ramanasv,6,AVRO-1415,258.0,64,4,Fixed,38.4326199583,1415,1,0,1,0,1,12,24 days 03:14:36.141000
Closed,Major,2014-01-23 21:58:55.215000+00:00,Improvement,drussel,2013-12-16 22:07:00.829000+00:00,2014-01-07 21:54:18.398000+00:00,0,AVRO,drussel,9,AVRO-1414,520.0,29,5,Fixed,24.8178144159,1414,1,0,0,0,0,12,21 days 23:47:17.569000
Resolved,Major,2013-12-20 04:39:32.733000+00:00,Bug,russell.jurney,2013-12-13 23:51:09.918000+00:00,2013-12-20 04:39:32.693000+00:00,0,AVRO,,1,AVRO-1412,1594.0,70,1,Fixed,59.539602347,1412,1,0,1,3,4,12,6 days 04:48:22.775000
Resolved,Minor,2013-12-12 18:49:06.131000+00:00,Improvement,tonyliu73,2013-12-12 16:14:41.014000+00:00,2013-12-12 18:49:06.108000+00:00,0,AVRO,,4,AVRO-1411,1013.0,84,3,Duplicate,66.9496325221,1411,1,1,1,0,3,12,0 days 02:34:25.094000
Closed,Major,2014-01-23 21:58:57.288000+00:00,Bug,esammer,2013-12-08 23:19:03.479000+00:00,2013-12-16 16:35:17.533000+00:00,0,AVRO,esammer,11,AVRO-1410,463.0,68,5,Fixed,24.8177904287,1410,1,1,1,0,6,12,7 days 17:16:14.054000
Closed,Major,2014-01-23 21:58:55.325000+00:00,New Feature,kryzthov,2013-12-04 04:23:45.290000+00:00,2013-12-16 20:42:40.130000+00:00,0,AVRO,kryzthov,5,AVRO-1409,355.0,51,5,Fixed,24.8178131501,1409,1,1,0,0,2,12,12 days 16:18:54.840000
Resolved,Major,2013-12-13 07:33:22.695000+00:00,Bug,adamcataldo,2013-12-03 11:58:39.390000+00:00,2013-12-13 07:33:22.670000+00:00,0,AVRO,,1,AVRO-1408,190.0,61,2,Not A Problem,66.4188852118,1408,0,0,2,0,1,12,9 days 19:34:43.280000
Closed,Major,2014-01-23 21:58:56.708000+00:00,Bug,zyoma,2013-11-25 18:18:24.876000+00:00,2013-12-15 16:51:03.384000+00:00,1,AVRO,zyoma,21,AVRO-1406,145.0,104,6,Fixed,24.8177971476,1406,1,0,1,1,0,11,19 days 22:32:38.508000
Closed,Minor,2014-01-23 21:58:53.313000+00:00,Bug,mristima,2013-11-22 22:58:08.959000+00:00,2013-12-19 22:23:40.003000+00:00,0,AVRO,mristima,17,AVRO-1405,377.0,84,6,Fixed,24.8178364431,1405,1,0,1,0,4,11,26 days 23:25:31.044000
Closed,Major,2014-01-23 21:58:54.139000+00:00,Improvement,striderapache,2013-11-12 09:54:22.435000+00:00,2013-12-11 21:17:33.435000+00:00,0,AVRO,cutting,7,AVRO-1400,304.0,46,4,Fixed,24.8178268909,1400,1,1,1,4,1,11,29 days 11:23:11
Closed,Major,2014-01-23 21:58:53.089000+00:00,Test,robair,2013-11-11 22:27:32.042000+00:00,2013-11-21 20:10:30.036000+00:00,0,AVRO,robair,4,AVRO-1399,213.0,74,4,Fixed,24.8178390454,1399,1,1,1,0,0,11,9 days 21:42:57.994000
Closed,Minor,2014-01-23 21:58:54.616000+00:00,Improvement,robair,2013-11-11 21:41:42.972000+00:00,2013-12-12 23:06:59.570000+00:00,0,AVRO,robair,5,AVRO-1398,49.0,49,4,Fixed,24.8178213851,1398,1,1,1,0,0,11,31 days 01:25:16.598000
Closed,Minor,2014-01-23 21:58:53.803000+00:00,New Feature,robair,2013-11-11 20:50:08.511000+00:00,2013-12-13 23:33:38.668000+00:00,0,AVRO,robair,9,AVRO-1397,96.0,69,4,Fixed,24.8178307966,1397,1,1,1,0,0,11,32 days 02:43:30.157000
Closed,Minor,2014-01-23 21:58:56.364000+00:00,New Feature,robair,2013-11-11 20:22:27.748000+00:00,2013-12-16 20:30:46.444000+00:00,1,AVRO,robair,8,AVRO-1396,227.0,47,5,Fixed,24.8178011455,1396,1,1,1,0,0,11,35 days 00:08:18.696000
Closed,Minor,2014-01-23 21:58:55.909000+00:00,Improvement,david@carr.name,2013-11-05 22:13:47.802000+00:00,2013-11-06 23:48:44.426000+00:00,0,AVRO,david@carr.name,4,AVRO-1394,508.0,61,2,Fixed,24.817806415,1394,0,0,0,0,1,11,1 days 01:34:56.624000
Resolved,Major,2013-11-06 20:25:36.581000+00:00,Bug,hshreedharan,2013-11-05 01:01:49.906000+00:00,2013-11-06 20:25:36.560000+00:00,0,AVRO,,2,AVRO-1393,655.0,75,2,Not A Problem,102.882613442,1393,0,0,0,0,1,11,1 days 19:23:46.654000
Resolved,Blocker,2013-11-06 20:34:58.968000+00:00,Bug,balaji.seshadri,2013-11-04 21:27:20.293000+00:00,2013-11-06 20:34:58.946000+00:00,1,AVRO,,14,AVRO-1392,835.0,30,4,Not A Problem,102.876104335,1392,1,1,0,0,0,11,1 days 23:07:38.653000
Closed,Major,2014-01-23 21:58:56.954000+00:00,New Feature,hshreedharan,2013-10-17 19:35:21.079000+00:00,2013-11-07 19:09:27.107000+00:00,0,AVRO,hshreedharan,18,AVRO-1388,243.0,57,5,Fixed,24.8177943299,1388,0,0,0,0,3,10,20 days 23:34:06.028000
Closed,Major,2014-01-23 21:58:56.020000+00:00,Bug,hshreedharan,2013-10-17 19:33:33.561000+00:00,2013-10-25 22:14:22.649000+00:00,0,AVRO,hshreedharan,18,AVRO-1387,355.0,76,5,Fixed,24.8178051418,1387,0,0,0,0,3,10,8 days 02:40:49.088000
Resolved,Major,2013-10-17 15:33:37.298000+00:00,Bug,kryzthov,2013-10-08 23:54:23.078000+00:00,2013-10-17 05:10:47.543000+00:00,0,AVRO,,11,AVRO-1385,499.0,51,3,Invalid,123.517902888,1385,1,1,1,0,1,10,8 days 05:16:24.465000
Closed,Major,2014-01-23 21:58:55.436000+00:00,Improvement,alexandre.normand,2013-10-08 16:57:56.799000+00:00,2013-11-05 23:15:01.298000+00:00,0,AVRO,alexandre.normand,10,AVRO-1384,1045.0,94,5,Fixed,24.8178119059,1384,1,1,1,0,1,10,28 days 06:17:04.499000
Closed,Major,2014-01-23 21:58:55.786000+00:00,Bug,kryzthov,2013-10-04 06:02:27.276000+00:00,2014-01-10 19:17:21.685000+00:00,0,AVRO,kryzthov,31,AVRO-1382,523.0,19,5,Fixed,24.8178078699,1382,1,0,1,0,4,10,98 days 13:14:54.409000
Closed,Minor,2014-01-23 21:58:52.855000+00:00,Bug,psangree,2013-09-30 19:22:21.912000+00:00,2014-01-09 23:15:57.875000+00:00,0,AVRO,cutting,1,AVRO-1380,789.0,54,2,Fixed,24.8178417852,1380,1,1,1,0,0,9,101 days 03:53:35.963000
Closed,Major,2014-01-23 21:58:56.473000+00:00,Improvement,mteodoro,2013-09-20 17:57:12.436000+00:00,2013-12-18 12:51:04.664000+00:00,0,AVRO,,6,AVRO-1379,163.0,47,5,Fixed,24.8177999118,1379,1,0,1,1,4,9,88 days 18:53:52.228000
Closed,Major,2014-01-23 21:58:57.397000+00:00,Bug,graham sanderson,2013-09-17 22:23:16.209000+00:00,2013-09-27 20:14:05.417000+00:00,0,AVRO,graham.sanderson,5,AVRO-1377,2996.0,144,4,Fixed,24.8177892208,1377,1,1,1,0,1,9,9 days 21:50:49.208000
Closed,Minor,2014-01-23 21:58:53.199000+00:00,Bug,julian.zhou,2013-09-10 08:46:16.032000+00:00,2013-09-11 20:30:13.175000+00:00,0,AVRO,julian.zhou,5,AVRO-1374,1164.0,139,5,Fixed,24.8178378137,1374,1,1,2,0,1,9,1 days 11:43:57.143000
Closed,Major,2014-01-23 21:58:57.178000+00:00,New Feature,njw45,2013-09-05 01:59:37.574000+00:00,2013-11-11 06:54:33.229000+00:00,0,AVRO,njw45,9,AVRO-1373,524.0,14,4,Fixed,24.8177917622,1373,1,1,1,1,3,9,67 days 04:54:55.655000
Closed,Major,2014-01-23 21:58:52.971000+00:00,Bug,thinker0,2013-08-28 05:54:31.813000+00:00,2013-12-18 13:46:29.431000+00:00,0,AVRO,,3,AVRO-1369,3240.0,53,4,Fixed,24.8178404611,1369,1,0,1,0,2,8,112 days 07:51:57.618000
Closed,Major,2014-01-23 21:58:56.137000+00:00,Bug,kryzthov,2013-08-27 17:47:30.446000+00:00,2013-09-04 21:00:25.733000+00:00,0,AVRO,kryzthov,15,AVRO-1368,,70,6,Fixed,24.8178038192,1368,1,1,1,0,1,8,8 days 03:12:55.287000
Closed,Major,2014-01-23 21:58:56.590000+00:00,Bug,mchugh,2013-08-26 15:44:39.170000+00:00,2013-09-12 22:00:35.488000+00:00,0,AVRO,cutting,5,AVRO-1366,766.0,80,4,Fixed,24.8177985794,1366,1,0,1,2,0,8,17 days 06:15:56.318000
Closed,Major,2014-01-23 21:58:55.100000+00:00,Bug,bw123,2013-08-21 13:28:56.301000+00:00,2013-12-18 13:50:38.309000+00:00,0,AVRO,,1,AVRO-1364,623.0,41,2,Duplicate,24.817815828,1364,1,0,1,0,2,8,119 days 00:21:42.008000
Resolved,Major,2013-12-18 13:15:15.488000+00:00,Bug,btibi,2013-08-14 11:44:23.503000+00:00,2013-12-18 13:15:15.469000+00:00,0,AVRO,,6,AVRO-1361,531.0,35,2,Not A Problem,61.1814687381,1361,1,0,1,0,2,8,126 days 01:30:51.966000
Resolved,Major,2013-08-02 08:25:24.823000+00:00,Improvement,facboy,2013-08-01 15:39:46.629000+00:00,2013-08-02 08:25:24.800000+00:00,0,AVRO,,1,AVRO-1359,113.0,44,1,Invalid,199.382749598,1359,0,0,0,0,3,8,0 days 16:45:38.171000
Closed,Major,2014-01-23 21:58:57.509000+00:00,Bug,yahoo_build,2013-07-24 22:22:43.836000+00:00,2013-12-18 13:26:45.862000+00:00,0,AVRO,,5,AVRO-1358,940.0,103,5,Fixed,24.817787956,1358,1,0,1,0,2,7,146 days 15:04:02.026000
Resolved,Major,2013-08-13 20:23:08.602000+00:00,New Feature,mengxr,2013-07-22 17:13:07.136000+00:00,2013-08-13 20:23:08.572000+00:00,0,AVRO,,4,AVRO-1357,1032.0,73,2,Duplicate,187.884326198,1357,1,1,1,0,0,7,22 days 03:10:01.436000
Closed,Major,2013-08-20 17:46:06.454000+00:00,Bug,apaulsen,2013-07-21 14:38:38.044000+00:00,2013-08-07 19:47:47.079000+00:00,0,AVRO,apaulsen,4,AVRO-1356,955.0,64,4,Fixed,180.993378885,1356,1,1,1,0,6,7,17 days 05:09:09.035000
Closed,Major,2014-01-23 21:58:54.505000+00:00,Bug,kryzthov,2013-07-21 02:02:17.336000+00:00,2013-08-20 20:26:36.181000+00:00,0,AVRO,kryzthov,5,AVRO-1355,95.0,49,4,Fixed,24.8178227294,1355,1,1,1,0,6,7,30 days 18:24:18.845000
Closed,Major,2013-08-20 17:46:04.341000+00:00,Improvement,llasram,2013-07-18 17:46:11.696000+00:00,2013-08-07 23:27:13.023000+00:00,0,AVRO,llasram,14,AVRO-1353,317.0,59,4,Fixed,180.993403335,1353,1,1,1,0,3,7,20 days 05:41:01.327000
Closed,Major,2013-08-20 17:46:06.725000+00:00,Improvement,cutting,2013-07-02 20:05:50.553000+00:00,2013-07-09 21:58:05.477000+00:00,0,AVRO,cutting,6,AVRO-1351,145.0,66,3,Fixed,180.993375757,1351,0,0,0,0,1,7,7 days 01:52:14.924000
Closed,Major,2014-01-23 21:58:54.729000+00:00,Bug,mwagner,2013-06-19 01:19:03.139000+00:00,2013-12-19 20:33:21.970000+00:00,1,AVRO,cutting,23,AVRO-1348,211.0,33,9,Fixed,24.8178201452,1348,0,0,0,0,2,6,183 days 19:14:18.831000
Closed,Minor,2014-01-23 21:58:57.630000+00:00,Improvement,fsaintjacques,2013-06-04 15:32:35.421000+00:00,2013-12-13 23:50:39.118000+00:00,1,AVRO,robair,6,AVRO-1344,67.0,66,5,Fixed,24.8177865721,1344,1,1,1,0,1,6,192 days 08:18:03.697000
Closed,Major,2013-08-27 18:21:34.782000+00:00,New Feature,vince83,2013-05-28 13:52:50.472000+00:00,2013-08-07 23:17:03.591000+00:00,5,AVRO,vince83,19,AVRO-1341,3289.0,67,6,Fixed,180.993361645,1341,1,1,0,0,1,5,71 days 09:24:13.119000
